date,year,folder,file,district_id,district_name,mean_spei
2008-01-01,2007,spe12_m_gdo_20080101_20081201_m,spe12_m_gdo_20080101_m_100_z01.tif,9,Armavir,1.2756719589233398
2008-01-01,2007,spe12_m_gdo_20080101_20081201_m,spe12_m_gdo_20080101_m_100_z01.tif,10,Kotayk,1.352378010749817
2008-01-01,2007,spe12_m_gdo_20080101_20081201_m,spe12_m_gdo_20080101_m_100_z01.tif,11,Yerevan,1.0414506196975708
2009-01-01,2008,spe12_m_gdo_20090101_20091201_m,spe12_m_gdo_20090101_m_100_z01.tif,1,Tavush,-0.41031885147094727
2009-01-01,2008,spe12_m_gdo_20090101_20091201_m,spe12_m_gdo_20090101_m_100_z01.tif,2,Lori,-0.4475714862346649
2009-01-01,2008,spe12_m_gdo_20090101_20091201_m,spe12_m_gdo_20090101_m_100_z01.tif,3,Shirak,-1.0682975053787231
2009-01-01,2008,spe12_m_gdo_20090101_20091201_m,spe12_m_gdo_20090101_m_100_z01.tif,4,Gegharkunik,-0.09880683571100235
2009-01-01,2008,spe12_m_gdo_20090101_20091201_m,spe12_m_gdo_20090101_m_100_z01.tif,5,Vayots Dzor,-1.3135590553283691
2009-01-01,2008,spe12_m_gdo_20090101_20091201_m,spe12_m_gdo_20090101_m_100_z01.tif,6,Syunik,-0.34333157539367676
2009-01-01,2008,spe12_m_gdo_20090101_20091201_m,spe12_m_gdo_20090101_m_100_z01.tif,7,Ararat,-1.5169991254806519
2009-01-01,2008,spe12_m_gdo_20090101_20091201_m,spe12_m_gdo_20090101_m_100_z01.tif,8,Aragatsotn,-1.0221953392028809
2009-01-01,2008,spe12_m_gdo_20090101_20091201_m,spe12_m_gdo_20090101_m_100_z01.tif,9,Armavir,-1.3049428462982178
2009-01-01,2008,spe12_m_gdo_20090101_20091201_m,spe12_m_gdo_20090101_m_100_z01.tif,10,Kotayk,-0.8240728378295898
2009-01-01,2008,spe12_m_gdo_20090101_20091201_m,spe12_m_gdo_20090101_m_100_z01.tif,11,Yerevan,-1.3229546546936035
2010-01-01,2009,spe12_m_gdo_20100101_20101201_m,spe12_m_gdo_20100101_m_100_z01.tif,1,Tavush,0.7900491952896118
2010-01-01,2009,spe12_m_gdo_20100101_20101201_m,spe12_m_gdo_20100101_m_100_z01.tif,2,Lori,0.8218672871589661
2010-01-01,2009,spe12_m_gdo_20100101_20101201_m,spe12_m_gdo_20100101_m_100_z01.tif,3,Shirak,1.6656708717346191
2010-01-01,2009,spe12_m_gdo_20100101_20101201_m,spe12_m_gdo_20100101_m_100_z01.tif,4,Gegharkunik,1.8515293598175049
2010-01-01,2009,spe12_m_gdo_20100101_20101201_m,spe12_m_gdo_20100101_m_100_z01.tif,5,Vayots Dzor,2.005676746368408
2010-01-01,2009,spe12_m_gdo_20100101_20101201_m,spe12_m_gdo_20100101_m_100_z01.tif,6,Syunik,1.6267563104629517
2010-01-01,2009,spe12_m_gdo_20100101_20101201_m,spe12_m_gdo_20100101_m_100_z01.tif,7,Ararat,2.094633102416992
2010-01-01,2009,spe12_m_gdo_20100101_20101201_m,spe12_m_gdo_20100101_m_100_z01.tif,8,Aragatsotn,2.067815065383911
2010-01-01,2009,spe12_m_gdo_20100101_20101201_m,spe12_m_gdo_20100101_m_100_z01.tif,9,Armavir,1.8230335712432861
2010-01-01,2009,spe12_m_gdo_20100101_20101201_m,spe12_m_gdo_20100101_m_100_z01.tif,10,Kotayk,2.14271879196167
2010-01-01,2009,spe12_m_gdo_20100101_20101201_m,spe12_m_gdo_20100101_m_100_z01.tif,11,Yerevan,2.205240488052368
2011-01-01,2010,spe12_m_gdo_20110101_20111201_m,spe12_m_gdo_20110101_m_100_z01.tif,1,Tavush,0.45465749502182007
2011-01-01,2010,spe12_m_gdo_20110101_20111201_m,spe12_m_gdo_20110101_m_100_z01.tif,2,Lori,-0.1590547114610672
2011-01-01,2010,spe12_m_gdo_20110101_20111201_m,spe12_m_gdo_20110101_m_100_z01.tif,3,Shirak,-0.09634033590555191
2011-01-01,2010,spe12_m_gdo_20110101_20111201_m,spe12_m_gdo_20110101_m_100_z01.tif,4,Gegharkunik,-0.3584246039390564
2011-01-01,2010,spe12_m_gdo_20110101_20111201_m,spe12_m_gdo_20110101_m_100_z01.tif,5,Vayots Dzor,-0.26348674297332764
2011-01-01,2010,spe12_m_gdo_20110101_20111201_m,spe12_m_gdo_20110101_m_100_z01.tif,6,Syunik,-0.13767117261886597
2011-01-01,2010,spe12_m_gdo_20110101_20111201_m,spe12_m_gdo_20110101_m_100_z01.tif,7,Ararat,-0.15225759148597717
2011-01-01,2010,spe12_m_gdo_20110101_20111201_m,spe12_m_gdo_20110101_m_100_z01.tif,8,Aragatsotn,0.048987921327352524
2011-01-01,2010,spe12_m_gdo_20110101_20111201_m,spe12_m_gdo_20110101_m_100_z01.tif,9,Armavir,0.3412148952484131
2011-01-01,2010,spe12_m_gdo_20110101_20111201_m,spe12_m_gdo_20110101_m_100_z01.tif,10,Kotayk,-0.18058618903160095
2011-01-01,2010,spe12_m_gdo_20110101_20111201_m,spe12_m_gdo_20110101_m_100_z01.tif,11,Yerevan,-0.05366453155875206
2012-01-01,2011,spe12_m_gdo_20120101_20121201_m,spe12_m_gdo_20120101_m_100_z01.tif,1,Tavush,1.259313702583313
2012-01-01,2011,spe12_m_gdo_20120101_20121201_m,spe12_m_gdo_20120101_m_100_z01.tif,2,Lori,0.9478153586387634
2012-01-01,2011,spe12_m_gdo_20120101_20121201_m,spe12_m_gdo_20120101_m_100_z01.tif,3,Shirak,0.6955766677856445
2012-01-01,2011,spe12_m_gdo_20120101_20121201_m,spe12_m_gdo_20120101_m_100_z01.tif,4,Gegharkunik,0.762954831123352
2012-01-01,2011,spe12_m_gdo_20120101_20121201_m,spe12_m_gdo_20120101_m_100_z01.tif,5,Vayots Dzor,0.6763647198677063
2012-01-01,2011,spe12_m_gdo_20120101_20121201_m,spe12_m_gdo_20120101_m_100_z01.tif,6,Syunik,1.113904356956482
2012-01-01,2011,spe12_m_gdo_20120101_20121201_m,spe12_m_gdo_20120101_m_100_z01.tif,7,Ararat,0.5422312021255493
2012-01-01,2011,spe12_m_gdo_20120101_20121201_m,spe12_m_gdo_20120101_m_100_z01.tif,8,Aragatsotn,0.6113834381103516
2012-01-01,2011,spe12_m_gdo_20120101_20121201_m,spe12_m_gdo_20120101_m_100_z01.tif,9,Armavir,0.7103602886199951
2012-01-01,2011,spe12_m_gdo_20120101_20121201_m,spe12_m_gdo_20120101_m_100_z01.tif,10,Kotayk,0.7300985455513
2012-01-01,2011,spe12_m_gdo_20120101_20121201_m,spe12_m_gdo_20120101_m_100_z01.tif,11,Yerevan,0.5604392290115356
2013-01-01,2012,spe12_m_gdo_20130101_20131201_m,spe12_m_gdo_20130101_m_100_z01.tif,1,Tavush,-0.23333176970481873
2013-01-01,2012,spe12_m_gdo_20130101_20131201_m,spe12_m_gdo_20130101_m_100_z01.tif,2,Lori,0.1574467271566391
2013-01-01,2012,spe12_m_gdo_20130101_20131201_m,spe12_m_gdo_20130101_m_100_z01.tif,3,Shirak,-0.42124223709106445
2013-01-01,2012,spe12_m_gdo_20130101_20131201_m,spe12_m_gdo_20130101_m_100_z01.tif,4,Gegharkunik,-0.08619385957717896
2013-01-01,2012,spe12_m_gdo_20130101_20131201_m,spe12_m_gdo_20130101_m_100_z01.tif,5,Vayots Dzor,0.1393367499113083
2013-01-01,2012,spe12_m_gdo_20130101_20131201_m,spe12_m_gdo_20130101_m_100_z01.tif,6,Syunik,0.16352525353431702
2013-01-01,2012,spe12_m_gdo_20130101_20131201_m,spe12_m_gdo_20130101_m_100_z01.tif,7,Ararat,0.1572037935256958
2013-01-01,2012,spe12_m_gdo_20130101_20131201_m,spe12_m_gdo_20130101_m_100_z01.tif,8,Aragatsotn,0.3163858950138092
2013-01-01,2012,spe12_m_gdo_20130101_20131201_m,spe12_m_gdo_20130101_m_100_z01.tif,9,Armavir,-0.6513678431510925
2013-01-01,2012,spe12_m_gdo_20130101_20131201_m,spe12_m_gdo_20130101_m_100_z01.tif,10,Kotayk,0.3950668275356293
2013-01-01,2012,spe12_m_gdo_20130101_20131201_m,spe12_m_gdo_20130101_m_100_z01.tif,11,Yerevan,-0.20184394717216492
2014-01-01,2013,spe12_m_gdo_20140101_20141201_m,spe12_m_gdo_20140101_m_100_z01.tif,1,Tavush,-0.4665677845478058
2014-01-01,2013,spe12_m_gdo_20140101_20141201_m,spe12_m_gdo_20140101_m_100_z01.tif,2,Lori,-0.6627512574195862
2014-01-01,2013,spe12_m_gdo_20140101_20141201_m,spe12_m_gdo_20140101_m_100_z01.tif,3,Shirak,-1.0483001470565796
2014-01-01,2013,spe12_m_gdo_20140101_20141201_m,spe12_m_gdo_20140101_m_100_z01.tif,4,Gegharkunik,0.22272972762584686
2014-01-01,2013,spe12_m_gdo_20140101_20141201_m,spe12_m_gdo_20140101_m_100_z01.tif,5,Vayots Dzor,0.016756711527705193
2014-01-01,2013,spe12_m_gdo_20140101_20141201_m,spe12_m_gdo_20140101_m_100_z01.tif,6,Syunik,0.19116175174713135
2014-01-01,2013,spe12_m_gdo_20140101_20141201_m,spe12_m_gdo_20140101_m_100_z01.tif,7,Ararat,-0.5481229424476624
2014-01-01,2013,spe12_m_gdo_20140101_20141201_m,spe12_m_gdo_20140101_m_100_z01.tif,8,Aragatsotn,-0.6785112619400024
2014-01-01,2013,spe12_m_gdo_20140101_20141201_m,spe12_m_gdo_20140101_m_100_z01.tif,9,Armavir,-0.7671911716461182
2014-01-01,2013,spe12_m_gdo_20140101_20141201_m,spe12_m_gdo_20140101_m_100_z01.tif,10,Kotayk,-0.4426673352718353
2014-01-01,2013,spe12_m_gdo_20140101_20141201_m,spe12_m_gdo_20140101_m_100_z01.tif,11,Yerevan,-0.40981632471084595
2015-01-01,2014,spe12_m_gdo_20150101_20151201_m,spe12_m_gdo_20150101_m_100_z01.tif,1,Tavush,-0.5894001722335815
2015-01-01,2014,spe12_m_gdo_20150101_20151201_m,spe12_m_gdo_20150101_m_100_z01.tif,2,Lori,-0.03584204241633415
2015-01-01,2014,spe12_m_gdo_20150101_20151201_m,spe12_m_gdo_20150101_m_100_z01.tif,3,Shirak,-0.18626759946346283
2015-01-01,2014,spe12_m_gdo_20150101_20151201_m,spe12_m_gdo_20150101_m_100_z01.tif,4,Gegharkunik,-0.9440186619758606
2015-01-01,2014,spe12_m_gdo_20150101_20151201_m,spe12_m_gdo_20150101_m_100_z01.tif,5,Vayots Dzor,-1.0020934343338013
2015-01-01,2014,spe12_m_gdo_20150101_20151201_m,spe12_m_gdo_20150101_m_100_z01.tif,6,Syunik,-0.6119552850723267
2015-01-01,2014,spe12_m_gdo_20150101_20151201_m,spe12_m_gdo_20150101_m_100_z01.tif,7,Ararat,-0.9124779105186462
2015-01-01,2014,spe12_m_gdo_20150101_20151201_m,spe12_m_gdo_20150101_m_100_z01.tif,8,Aragatsotn,-0.5535502433776855
2015-01-01,2014,spe12_m_gdo_20150101_20151201_m,spe12_m_gdo_20150101_m_100_z01.tif,9,Armavir,-1.022477388381958
2015-01-01,2014,spe12_m_gdo_20150101_20151201_m,spe12_m_gdo_20150101_m_100_z01.tif,10,Kotayk,-0.8078866600990295
2015-01-01,2014,spe12_m_gdo_20150101_20151201_m,spe12_m_gdo_20150101_m_100_z01.tif,11,Yerevan,-1.2073643207550049
2016-01-01,2015,spe12_m_gdo_20160101_20161201_m,spe12_m_gdo_20160101_m_100_z01.tif,1,Tavush,0.27399033308029175
2016-01-01,2015,spe12_m_gdo_20160101_20161201_m,spe12_m_gdo_20160101_m_100_z01.tif,2,Lori,0.7197210788726807
2016-01-01,2015,spe12_m_gdo_20160101_20161201_m,spe12_m_gdo_20160101_m_100_z01.tif,3,Shirak,1.116222620010376
2016-01-01,2015,spe12_m_gdo_20160101_20161201_m,spe12_m_gdo_20160101_m_100_z01.tif,4,Gegharkunik,0.07176753878593445
2016-01-01,2015,spe12_m_gdo_20160101_20161201_m,spe12_m_gdo_20160101_m_100_z01.tif,5,Vayots Dzor,0.4890667498111725
2016-01-01,2015,spe12_m_gdo_20160101_20161201_m,spe12_m_gdo_20160101_m_100_z01.tif,6,Syunik,0.43775448203086853
2016-01-01,2015,spe12_m_gdo_20160101_20161201_m,spe12_m_gdo_20160101_m_100_z01.tif,7,Ararat,1.1950973272323608
2016-01-01,2015,spe12_m_gdo_20160101_20161201_m,spe12_m_gdo_20160101_m_100_z01.tif,8,Aragatsotn,0.7524986267089844
2016-01-01,2015,spe12_m_gdo_20160101_20161201_m,spe12_m_gdo_20160101_m_100_z01.tif,9,Armavir,0.9087787866592407
2016-01-01,2015,spe12_m_gdo_20160101_20161201_m,spe12_m_gdo_20160101_m_100_z01.tif,10,Kotayk,0.7287394404411316
2016-01-01,2015,spe12_m_gdo_20160101_20161201_m,spe12_m_gdo_20160101_m_100_z01.tif,11,Yerevan,1.0159409046173096
2017-01-01,2016,spe12_m_gdo_20170101_20171201_m,spe12_m_gdo_20170101_m_100_z01.tif,1,Tavush,0.8465055823326111
2017-01-01,2016,spe12_m_gdo_20170101_20171201_m,spe12_m_gdo_20170101_m_100_z01.tif,2,Lori,1.3287091255187988
2017-01-01,2016,spe12_m_gdo_20170101_20171201_m,spe12_m_gdo_20170101_m_100_z01.tif,3,Shirak,0.7868322730064392
2017-01-01,2016,spe12_m_gdo_20170101_20171201_m,spe12_m_gdo_20170101_m_100_z01.tif,4,Gegharkunik,0.9912467002868652
2017-01-01,2016,spe12_m_gdo_20170101_20171201_m,spe12_m_gdo_20170101_m_100_z01.tif,5,Vayots Dzor,-0.03880276158452034
2017-01-01,2016,spe12_m_gdo_20170101_20171201_m,spe12_m_gdo_20170101_m_100_z01.tif,6,Syunik,1.1689302921295166
2017-01-01,2016,spe12_m_gdo_20170101_20171201_m,spe12_m_gdo_20170101_m_100_z01.tif,7,Ararat,0.06111437454819679
2017-01-01,2016,spe12_m_gdo_20170101_20171201_m,spe12_m_gdo_20170101_m_100_z01.tif,8,Aragatsotn,0.5637750625610352
2017-01-01,2016,spe12_m_gdo_20170101_20171201_m,spe12_m_gdo_20170101_m_100_z01.tif,9,Armavir,-0.0633452981710434
2017-01-01,2016,spe12_m_gdo_20170101_20171201_m,spe12_m_gdo_20170101_m_100_z01.tif,10,Kotayk,0.8036994934082031
2017-01-01,2016,spe12_m_gdo_20170101_20171201_m,spe12_m_gdo_20170101_m_100_z01.tif,11,Yerevan,-0.08656007796525955
2018-01-01,2017,spe12_m_gdo_20180101_20181201_m,spe12_m_gdo_20180101_m_100_z01.tif,1,Tavush,-1.200008749961853
2018-01-01,2017,spe12_m_gdo_20180101_20181201_m,spe12_m_gdo_20180101_m_100_z01.tif,2,Lori,-0.9768067002296448
2018-01-01,2017,spe12_m_gdo_20180101_20181201_m,spe12_m_gdo_20180101_m_100_z01.tif,3,Shirak,-1.2300926446914673
2018-01-01,2017,spe12_m_gdo_20180101_20181201_m,spe12_m_gdo_20180101_m_100_z01.tif,4,Gegharkunik,-1.4052259922027588
2018-01-01,2017,spe12_m_gdo_20180101_20181201_m,spe12_m_gdo_20180101_m_100_z01.tif,5,Vayots Dzor,-1.1808170080184937
2018-01-01,2017,spe12_m_gdo_20180101_20181201_m,spe12_m_gdo_20180101_m_100_z01.tif,6,Syunik,-1.0106357336044312
2018-01-01,2017,spe12_m_gdo_20180101_20181201_m,spe12_m_gdo_20180101_m_100_z01.tif,7,Ararat,-1.1887637376785278
2018-01-01,2017,spe12_m_gdo_20180101_20181201_m,spe12_m_gdo_20180101_m_100_z01.tif,8,Aragatsotn,-1.5658485889434814
2018-01-01,2017,spe12_m_gdo_20180101_20181201_m,spe12_m_gdo_20180101_m_100_z01.tif,9,Armavir,-1.4974944591522217
2018-01-01,2017,spe12_m_gdo_20180101_20181201_m,spe12_m_gdo_20180101_m_100_z01.tif,10,Kotayk,-1.4885318279266357
2018-01-01,2017,spe12_m_gdo_20180101_20181201_m,spe12_m_gdo_20180101_m_100_z01.tif,11,Yerevan,-1.552802324295044
2019-01-01,2018,spe12_m_gdo_20190101_20191201_m,spe12_m_gdo_20190101_m_100_z01.tif,1,Tavush,-0.5659204125404358
2019-01-01,2018,spe12_m_gdo_20190101_20191201_m,spe12_m_gdo_20190101_m_100_z01.tif,2,Lori,-0.12169935554265976
2019-01-01,2018,spe12_m_gdo_20190101_20191201_m,spe12_m_gdo_20190101_m_100_z01.tif,3,Shirak,0.5722084045410156
2019-01-01,2018,spe12_m_gdo_20190101_20191201_m,spe12_m_gdo_20190101_m_100_z01.tif,4,Gegharkunik,0.13786037266254425
2019-01-01,2018,spe12_m_gdo_20190101_20191201_m,spe12_m_gdo_20190101_m_100_z01.tif,5,Vayots Dzor,0.11080343276262283
2019-01-01,2018,spe12_m_gdo_20190101_20191201_m,spe12_m_gdo_20190101_m_100_z01.tif,6,Syunik,-0.6564501523971558
2019-01-01,2018,spe12_m_gdo_20190101_20191201_m,spe12_m_gdo_20190101_m_100_z01.tif,7,Ararat,0.06087352707982063
2019-01-01,2018,spe12_m_gdo_20190101_20191201_m,spe12_m_gdo_20190101_m_100_z01.tif,8,Aragatsotn,0.7261485457420349
2019-01-01,2018,spe12_m_gdo_20190101_20191201_m,spe12_m_gdo_20190101_m_100_z01.tif,9,Armavir,-0.3192693591117859
2019-01-01,2018,spe12_m_gdo_20190101_20191201_m,spe12_m_gdo_20190101_m_100_z01.tif,10,Kotayk,0.6465383172035217
2019-01-01,2018,spe12_m_gdo_20190101_20191201_m,spe12_m_gdo_20190101_m_100_z01.tif,11,Yerevan,-0.029010199010372162
2020-01-01,2019,spe12_m_gdo_20200101_20201201_m,spe12_m_gdo_20200101_m_100_z01.tif,1,Tavush,-1.6346815824508667
2020-01-01,2019,spe12_m_gdo_20200101_20201201_m,spe12_m_gdo_20200101_m_100_z01.tif,2,Lori,-1.4505165815353394
2020-01-01,2019,spe12_m_gdo_20200101_20201201_m,spe12_m_gdo_20200101_m_100_z01.tif,3,Shirak,-1.4839085340499878
2020-01-01,2019,spe12_m_gdo_20200101_20201201_m,spe12_m_gdo_20200101_m_100_z01.tif,4,Gegharkunik,-1.4870989322662354
2020-01-01,2019,spe12_m_gdo_20200101_20201201_m,spe12_m_gdo_20200101_m_100_z01.tif,5,Vayots Dzor,-1.382574200630188
2020-01-01,2019,spe12_m_gdo_20200101_20201201_m,spe12_m_gdo_20200101_m_100_z01.tif,6,Syunik,-1.2696220874786377
2020-01-01,2019,spe12_m_gdo_20200101_20201201_m,spe12_m_gdo_20200101_m_100_z01.tif,7,Ararat,-1.1749824285507202
2020-01-01,2019,spe12_m_gdo_20200101_20201201_m,spe12_m_gdo_20200101_m_100_z01.tif,8,Aragatsotn,-1.4601247310638428
2020-01-01,2019,spe12_m_gdo_20200101_20201201_m,spe12_m_gdo_20200101_m_100_z01.tif,9,Armavir,-1.2491028308868408
2020-01-01,2019,spe12_m_gdo_20200101_20201201_m,spe12_m_gdo_20200101_m_100_z01.tif,10,Kotayk,-1.399892807006836
2020-01-01,2019,spe12_m_gdo_20200101_20201201_m,spe12_m_gdo_20200101_m_100_z01.tif,11,Yerevan,-1.0721155405044556
2021-01-01,2020,spe12_m_gdo_20210101_20211201_m,spe12_m_gdo_20210101_m_100_z01.tif,1,Tavush,-1.2417848110198975
2021-01-01,2020,spe12_m_gdo_20210101_20211201_m,spe12_m_gdo_20210101_m_100_z01.tif,2,Lori,-0.9440865516662598
2021-01-01,2020,spe12_m_gdo_20210101_20211201_m,spe12_m_gdo_20210101_m_100_z01.tif,3,Shirak,-0.7127555012702942
2021-01-01,2020,spe12_m_gdo_20210101_20211201_m,spe12_m_gdo_20210101_m_100_z01.tif,4,Gegharkunik,-0.43282565474510193
2021-01-01,2020,spe12_m_gdo_20210101_20211201_m,spe12_m_gdo_20210101_m_100_z01.tif,5,Vayots Dzor,-0.10367029905319214
2021-01-01,2020,spe12_m_gdo_20210101_20211201_m,spe12_m_gdo_20210101_m_100_z01.tif,6,Syunik,-0.7010855674743652
2021-01-01,2020,spe12_m_gdo_20210101_20211201_m,spe12_m_gdo_20210101_m_100_z01.tif,7,Ararat,-0.03484341874718666
2021-01-01,2020,spe12_m_gdo_20210101_20211201_m,spe12_m_gdo_20210101_m_100_z01.tif,8,Aragatsotn,-0.5463201999664307
2021-01-01,2020,spe12_m_gdo_20210101_20211201_m,spe12_m_gdo_20210101_m_100_z01.tif,9,Armavir,-0.643173098564148
2021-01-01,2020,spe12_m_gdo_20210101_20211201_m,spe12_m_gdo_20210101_m_100_z01.tif,10,Kotayk,-0.1683977246284485
2021-01-01,2020,spe12_m_gdo_20210101_20211201_m,spe12_m_gdo_20210101_m_100_z01.tif,11,Yerevan,-0.12316436320543289
2022-01-01,2021,spe12_m_gdo_20220101_20221201_m,spe12_m_gdo_20220101_m_100_z01.tif,1,Tavush,-1.3535255193710327
2022-01-01,2021,spe12_m_gdo_20220101_20221201_m,spe12_m_gdo_20220101_m_100_z01.tif,2,Lori,-1.0373891592025757
2022-01-01,2021,spe12_m_gdo_20220101_20221201_m,spe12_m_gdo_20220101_m_100_z01.tif,3,Shirak,-0.8631899952888489
2022-01-01,2021,spe12_m_gdo_20220101_20221201_m,spe12_m_gdo_20220101_m_100_z01.tif,4,Gegharkunik,-1.37419593334198
2022-01-01,2021,spe12_m_gdo_20220101_20221201_m,spe12_m_gdo_20220101_m_100_z01.tif,5,Vayots Dzor,-1.7772583961486816
2022-01-01,2021,spe12_m_gdo_20220101_20221201_m,spe12_m_gdo_20220101_m_100_z01.tif,6,Syunik,-2.155834674835205
2022-01-01,2021,spe12_m_gdo_20220101_20221201_m,spe12_m_gdo_20220101_m_100_z01.tif,7,Ararat,-1.8930022716522217
2022-01-01,2021,spe12_m_gdo_20220101_20221201_m,spe12_m_gdo_20220101_m_100_z01.tif,8,Aragatsotn,-1.043578863143921
2022-01-01,2021,spe12_m_gdo_20220101_20221201_m,spe12_m_gdo_20220101_m_100_z01.tif,9,Armavir,-1.5045063495635986
2022-01-01,2021,spe12_m_gdo_20220101_20221201_m,spe12_m_gdo_20220101_m_100_z01.tif,10,Kotayk,-1.0025761127471924
2022-01-01,2021,spe12_m_gdo_20220101_20221201_m,spe12_m_gdo_20220101_m_100_z01.tif,11,Yerevan,-1.4283573627471924
2023-01-01,2022,spe12_m_gdo_20230101_20231201_m,spe12_m_gdo_20230101_m_100_z01.tif,1,Tavush,-1.5245484113693237
2023-01-01,2022,spe12_m_gdo_20230101_20231201_m,spe12_m_gdo_20230101_m_100_z01.tif,2,Lori,-1.5333853960037231
2023-01-01,2022,spe12_m_gdo_20230101_20231201_m,spe12_m_gdo_20230101_m_100_z01.tif,3,Shirak,-1.4842950105667114
2023-01-01,2022,spe12_m_gdo_20230101_20231201_m,spe12_m_gdo_20230101_m_100_z01.tif,4,Gegharkunik,-1.8345073461532593
2023-01-01,2022,spe12_m_gdo_20230101_20231201_m,spe12_m_gdo_20230101_m_100_z01.tif,5,Vayots Dzor,-2.241835355758667
2023-01-01,2022,spe12_m_gdo_20230101_20231201_m,spe12_m_gdo_20230101_m_100_z01.tif,6,Syunik,-2.074281692504883
2023-01-01,2022,spe12_m_gdo_20230101_20231201_m,spe12_m_gdo_20230101_m_100_z01.tif,7,Ararat,-2.3196582794189453
2023-01-01,2022,spe12_m_gdo_20230101_20231201_m,spe12_m_gdo_20230101_m_100_z01.tif,8,Aragatsotn,-1.706497311592102
2023-01-01,2022,spe12_m_gdo_20230101_20231201_m,spe12_m_gdo_20230101_m_100_z01.tif,9,Armavir,-1.4552247524261475
2023-01-01,2022,spe12_m_gdo_20230101_20231201_m,spe12_m_gdo_20230101_m_100_z01.tif,10,Kotayk,-1.8851542472839355
2023-01-01,2022,spe12_m_gdo_20230101_20231201_m,spe12_m_gdo_20230101_m_100_z01.tif,11,Yerevan,-1.849992036819458
2024-01-01,2023,spe12_m_gdo_20240101_20241201_m,spe12_m_gdo_20240101_m_100_z01.tif,1,Tavush,0.6589716672897339
2024-01-01,2023,spe12_m_gdo_20240101_20241201_m,spe12_m_gdo_20240101_m_100_z01.tif,2,Lori,1.0809962749481201
2024-01-01,2023,spe12_m_gdo_20240101_20241201_m,spe12_m_gdo_20240101_m_100_z01.tif,3,Shirak,0.23778605461120605
2024-01-01,2023,spe12_m_gdo_20240101_20241201_m,spe12_m_gdo_20240101_m_100_z01.tif,4,Gegharkunik,0.798786461353302
2024-01-01,2023,spe12_m_gdo_20240101_20241201_m,spe12_m_gdo_20240101_m_100_z01.tif,5,Vayots Dzor,-0.018542209640145302
2024-01-01,2023,spe12_m_gdo_20240101_20241201_m,spe12_m_gdo_20240101_m_100_z01.tif,6,Syunik,-0.05702315643429756
2024-01-01,2023,spe12_m_gdo_20240101_20241201_m,spe12_m_gdo_20240101_m_100_z01.tif,7,Ararat,-0.15072301030158997
2024-01-01,2023,spe12_m_gdo_20240101_20241201_m,spe12_m_gdo_20240101_m_100_z01.tif,8,Aragatsotn,0.12142462283372879
2024-01-01,2023,spe12_m_gdo_20240101_20241201_m,spe12_m_gdo_20240101_m_100_z01.tif,9,Armavir,-0.24095144867897034
2024-01-01,2023,spe12_m_gdo_20240101_20241201_m,spe12_m_gdo_20240101_m_100_z01.tif,10,Kotayk,0.4127524197101593
2024-01-01,2023,spe12_m_gdo_20240101_20241201_m,spe12_m_gdo_20240101_m_100_z01.tif,11,Yerevan,0.11606386303901672
2025-01-01,2024,spe12_m_gdo_20250101_20250901_m,spe12_m_gdo_20250101_m_100_z01.tif,1,Tavush,0.19757509231567383
2025-01-01,2024,spe12_m_gdo_20250101_20250901_m,spe12_m_gdo_20250101_m_100_z01.tif,2,Lori,0.019399374723434448
2025-01-01,2024,spe12_m_gdo_20250101_20250901_m,spe12_m_gdo_20250101_m_100_z01.tif,3,Shirak,-0.16268517076969147
2025-01-01,2024,spe12_m_gdo_20250101_20250901_m,spe12_m_gdo_20250101_m_100_z01.tif,4,Gegharkunik,0.14481154084205627
2025-01-01,2024,spe12_m_gdo_20250101_20250901_m,spe12_m_gdo_20250101_m_100_z01.tif,5,Vayots Dzor,-0.6389179229736328
2025-01-01,2024,spe12_m_gdo_20250101_20250901_m,spe12_m_gdo_20250101_m_100_z01.tif,6,Syunik,-0.35186105966567993
2025-01-01,2024,spe12_m_gdo_20250101_20250901_m,spe12_m_gdo_20250101_m_100_z01.tif,7,Ararat,-0.49159425497055054
2025-01-01,2024,spe12_m_gdo_20250101_20250901_m,spe12_m_gdo_20250101_m_100_z01.tif,8,Aragatsotn,-0.03878125548362732
2025-01-01,2024,spe12_m_gdo_20250101_20250901_m,spe12_m_gdo_20250101_m_100_z01.tif,9,Armavir,-0.3764864206314087
2025-01-01,2024,spe12_m_gdo_20250101_20250901_m,spe12_m_gdo_20250101_m_100_z01.tif,10,Kotayk,0.22645200788974762
2025-01-01,2024,spe12_m_gdo_20250101_20250901_m,spe12_m_gdo_20250101_m_100_z01.tif,11,Yerevan,-0.5031893849372864
